label,diff
Nov-24,0.031
Dec-24,-0.001
Jan-25,-0.007
Feb-25,-0.022
Mar-25,0.03
Apr-25,0.001
May-25,0.025
Jun-25,-0.007
Jul-25,-0.01
Aug-25,0.001
Sep-25,0.013
