label,diff
Nov-24,0.041
Dec-24,-0.009
Jan-25,0.005
Feb-25,-0.005
Mar-25,0.012
Apr-25,-0.088
May-25,0.031
Jun-25,-0.017
Jul-25,0.021
Aug-25,-0.013
Sep-25,-0.015
