label,diff
Nov-24,0.017
Dec-24,-0.027
Jan-25,-0.037
Feb-25,-0.055
Mar-25,0.055
Apr-25,-0.026
May-25,0.032
Jun-25,0.037
Jul-25,0.03
Aug-25,-0.001
Sep-25,-0.023
