label,diff
Nov-24,0.005
Dec-24,-0.038
Jan-25,-0.037
Feb-25,-0.057
Mar-25,0.014
Apr-25,0.014
May-25,0.045
Jun-25,-0.049
Jul-25,-0.016
Aug-25,-0.054
Sep-25,-0.034
