label,diff
Nov-24,0.048
Dec-24,0.007
Jan-25,0.004
Feb-25,-0.004
Mar-25,0.023
Apr-25,0.034
May-25,0.015
Jun-25,0.007
Jul-25,0.012
Aug-25,-0.028
Sep-25,0.016
