label,diff
Nov-24,-0.022
Dec-24,-0.066
Jan-25,-0.011
Feb-25,-0.025
Mar-25,-0.004
Apr-25,-0.028
May-25,0.003
Jun-25,-0.038
Jul-25,0.022
Aug-25,-0.05
Sep-25,-0.052
