label,diff
Nov-24,-0.014
Dec-24,-0.036
Jan-25,-0.015
Feb-25,-0.012
Mar-25,0.061
Apr-25,0.077
May-25,0.023
Jun-25,0.041
Jul-25,-0.034
Aug-25,-0.041
Sep-25,-0.003
