label,diff
Nov-24,0.009
Dec-24,-0.039
Jan-25,-0.016
Feb-25,-0.016
Mar-25,0.006
Apr-25,-0.037
May-25,-0.001
Jun-25,-0.022
Jul-25,0.031
Aug-25,0.005
Sep-25,-0.029
