label,diff
Nov-24,0.037
Dec-24,0.015
Jan-25,0.04
Feb-25,0.032
Mar-25,0.082
Apr-25,0.101
May-25,-0.007
Jun-25,-0.005
Jul-25,0.038
Aug-25,-0.013
Sep-25,-0.03
