label,diff
Nov-24,-0.002
Dec-24,-0.022
Jan-25,-0.026
Feb-25,-0.032
Mar-25,0.006
Apr-25,0.008
May-25,0.003
Jun-25,-0.001
Jul-25,0.009
Aug-25,-0.016
Sep-25,-0.016
