label,diff
Nov-24,0.076
Dec-24,-0.037
Jan-25,-0.012
Feb-25,-0.05
Mar-25,-0.016
Apr-25,-0.15
May-25,0.004
Jun-25,-0.07
Jul-25,0.006
Aug-25,-0.024
Sep-25,-0.025
