label,diff
Nov-24,0.002
Dec-24,-0.038
Jan-25,-0.034
Feb-25,-0.045
Mar-25,0.041
Apr-25,-0.011
May-25,0.012
Jun-25,-0.039
Jul-25,0.028
Aug-25,-0.006
Sep-25,0.016
