label,diff
Nov-24,0.037
Dec-24,-0.018
Jan-25,-0.006
Feb-25,-0.013
Mar-25,0.015
Apr-25,-0.088
May-25,-0.008
Jun-25,-0.037
Jul-25,0.026
Aug-25,-0.046
Sep-25,-0.031
