label,diff
Nov-24,0.047
Dec-24,-0.008
Jan-25,0.003
Feb-25,0.001
Mar-25,0.008
Apr-25,-0.026
May-25,0.057
Jun-25,-0.02
Jul-25,0.006
Aug-25,-0.048
Sep-25,-0.012
