label,diff
Nov-24,0.012
Dec-24,-0.034
Jan-25,-0.02
Feb-25,-0.035
Mar-25,0.019
Apr-25,-0.01
May-25,0.082
Jun-25,-0.026
Jul-25,0.02
Aug-25,-0.086
Sep-25,-0.034
