label,diff
Nov-24,0.019
Dec-24,0.022
Jan-25,0.062
Feb-25,-0.005
Mar-25,0.012
Apr-25,-0.094
May-25,0.031
Jun-25,-0.019
Jul-25,0.071
Aug-25,-0.052
Sep-25,0.023
