label,diff
Nov-24,0.025
Dec-24,-0.044
Jan-25,-0.045
Feb-25,-0.052
Mar-25,0.029
Apr-25,0.013
May-25,0.027
Jun-25,0.038
Jul-25,-0.002
Aug-25,-0.041
Sep-25,-0.028
