label,diff
Nov-24,0.009
Dec-24,-0.053
Jan-25,-0.066
Feb-25,-0.086
Mar-25,0.002
Apr-25,-0.012
May-25,0.004
Jun-25,-0.043
Jul-25,0.006
Aug-25,-0.03
Sep-25,-0.086
