label,diff
Nov-24,0.039
Dec-24,-0.002
Jan-25,0.002
Feb-25,-0.019
Mar-25,0.05
Apr-25,-0.008
May-25,0.022
Jun-25,-0.024
Jul-25,0.02
Aug-25,-0.015
Sep-25,0.006
