label,diff
Nov-24,0.047
Dec-24,-0.04
Jan-25,0.014
Feb-25,0.002
Mar-25,0.039
Apr-25,-0.038
May-25,0.021
Jun-25,-0.01
Jul-25,0.04
Aug-25,-0.019
Sep-25,-0.018
