label,diff
Nov-24,-0.003
Dec-24,-0.038
Jan-25,0.005
Feb-25,0.002
Mar-25,0.034
Apr-25,-0.002
May-25,-0.01
Jun-25,-0.04
Jul-25,0.076
Aug-25,0.017
Sep-25,-0.003
