label,diff
Nov-24,-0.026
Dec-24,-0.054
Jan-25,-0.071
Feb-25,-0.071
Mar-25,-0.002
Apr-25,-0.032
May-25,0.047
Jun-25,0.018
Jul-25,-0.011
Aug-25,-0.018
Sep-25,-0.018
