label,diff
Nov-24,-0.039
Dec-24,-0.036
Jan-25,-0.007
Feb-25,-0.021
Mar-25,0.027
Apr-25,0.017
May-25,0.01
Jun-25,0.016
Jul-25,0.023
Aug-25,-0.009
Sep-25,-0.006
