label,diff
Nov-24,0.049
Dec-24,-0.033
Jan-25,0.005
Feb-25,-0.039
Mar-25,-0.002
Apr-25,-0.049
May-25,0.044
Jun-25,-0.02
Jul-25,0.022
Aug-25,-0.036
Sep-25,-0.019
