label,diff
Nov-24,0.064
Dec-24,-0.02
Jan-25,-0.014
Feb-25,-0.017
Mar-25,-0.018
Apr-25,-0.079
May-25,0.007
Jun-25,-0.048
Jul-25,0.036
Aug-25,-0.061
Sep-25,-0.034
