label,diff
Nov-24,0.054
Dec-24,-0.016
Jan-25,0.002
Feb-25,-0.009
Mar-25,0.004
Apr-25,-0.051
May-25,0.026
Jun-25,-0.043
Jul-25,0.002
Aug-25,-0.058
Sep-25,-0.013
