label,diff
Nov-24,-0.014
Dec-24,-0.035
Jan-25,-0.044
Feb-25,-0.053
Mar-25,0.272
Apr-25,-0.005
May-25,0.013
Jun-25,-0.01
Jul-25,0.002
Aug-25,-0.008
Sep-25,-0.033
