label,diff
Nov-24,-0.037
Dec-24,-0.044
Jan-25,-0.042
Feb-25,-0.036
Mar-25,0.033
Apr-25,0.014
May-25,0.043
Jun-25,-0.011
Jul-25,0.06
Aug-25,0.041
Sep-25,0.043
