label,diff
Nov-24,-0.001
Dec-24,-0.042
Jan-25,-0.032
Feb-25,-0.051
Mar-25,-0.028
Apr-25,-0.035
May-25,0.009
Jun-25,-0.026
Jul-25,0.034
Aug-25,-0.059
Sep-25,-0.005
