label,diff
Nov-24,0.033
Dec-24,-0.033
Jan-25,-0.036
Feb-25,-0.036
Mar-25,0.014
Apr-25,-0.067
May-25,-0.003
Jun-25,-0.05
Jul-25,0.015
Aug-25,-0.018
Sep-25,-0.065
