label,diff
Nov-24,0.017
Dec-24,-0.019
Jan-25,-0.003
Feb-25,-0.031
Mar-25,0.006
Apr-25,-0.065
May-25,0.005
Jun-25,-0.054
Jul-25,0.053
Aug-25,-0.033
Sep-25,-0.098
