label,diff
Nov-24,-0.008
Dec-24,-0.051
Jan-25,-0.045
Feb-25,-0.06
Mar-25,-0
Apr-25,0.005
May-25,0.017
Jun-25,0.014
Jul-25,0.003
Aug-25,-0.025
Sep-25,-0.049
