label,diff
Nov-24,0.091
Dec-24,-0.032
Jan-25,-0.004
Feb-25,-0.031
Mar-25,0.097
Apr-25,-0.03
May-25,0.043
Jun-25,0.057
Jul-25,0.014
Aug-25,-0.015
Sep-25,-0.106
